,Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Perihelion Time,Mean Anomaly,Hazardous,Avg_Diameter_KM
3055,18.6,13.42088901,45481692.0,0,0.238722,2.988,0.623558172,23.33962728,145.9344996,0.997271643,74.00451251,2457256.632,170.0304964,0,0.819488035
3056,22.4,7.888430822,48056424.0,7,0.0926894,5.16,0.195221809,15.36821617,160.5760196,0.987274631,292.882616,2458019.037,346.5538316,0,0.1424106985
3057,18.2,19.71523968,66569496.0,0,0.00290752,4.493,0.360007302,1.431697833,314.443417,0.952747016,158.0200615,2458259.655,219.3756877,1,0.9852413185
3058,26.2,14.27572176,42174772.0,7,0.000781806,5.996,0.150704739,13.0987731,169.5095114,0.85851761,268.2234193,2458169.094,196.5024014,0,0.0247481435
3059,26.0,7.834544122,36709368.0,7,0.0177696,6.538,0.197558084,5.496638082,182.091101,0.72974186,36.36752087,2457885.026,131.2364446,0,0.027135799
3060,26.5,12.38397323,14396480.0,8,0.0487075,6.043,0.066507458,24.34128958,0.594298167,0.925233652,327.3579235,2456150.985,218.6795093,0,0.0215547315
3061,26.8,8.227977003,3800480.5,7,0.0150687,7.071,0.312003382,6.619093642,9.450614653,0.566444812,27.3754324,2458011.489,345.5021824,0,0.0187733865
3062,28.9,13.83776655,7779651.5,7,0.000222501,4.502,0.456359282,3.13014201,157.9901682,0.794421383,108.924174,2458141.532,281.3110814,0,0.0071374425
3063,16.0,31.38846318,67409616.0,0,0.160932,6.257,0.455742075,28.57736272,52.90097724,0.506016898,278.0241357,2458001.575,358.8185408,0,2.71357992
3064,19.2,23.11772598,38834280.0,0,0.224056,4.633,0.217754652,46.44804088,21.75193981,1.028573947,85.46625051,2457765.855,153.3830918,0,0.6216452459999999
3065,22.2,6.832088522,49373076.0,0,0.0187398,5.729,0.221886543,6.27509954,305.927729,0.835096653,78.01704225,2457902.554,86.82603233,0,0.156150226
3066,21.0,4.631253527,42462992.0,3,0.28135,3.783,0.352396881,8.947614369,174.540823,1.273254186,22.92071197,2457670.129,118.112867,0,0.271357992
3067,26.1,15.55542803,1024068.125,7,0.00130659,3.794,0.580217149,6.997042113,18.54184367,0.771027645,247.2371612,2458434.609,188.1163715,0,0.025914487
3068,24.1,9.474949713,73040096.0,7,0.040617,4.844,0.258846491,14.3870542,39.20818278,0.989800097,38.76258479,2457760.801,153.0776598,0,0.06509424850000001
3069,16.4,14.94405117,24019740.0,0,0.152107,6.788,0.369482223,16.60418561,234.2660098,0.540922097,94.12029937,2458053.153,294.6917175,0,2.257057467
3070,20.8,8.821779125,53932276.0,2,0.120057,5.756,0.261297622,12.27612069,232.7413945,0.783713567,137.5407797,2457843.686,141.4354226,0,0.2975381215
3071,22.6,11.29469833,4973948.5,4,0.0268535,4.425,0.379930049,12.49489297,22.1466824,0.934499559,231.3226658,2457733.624,142.1695476,0,0.129880101
3072,20.5,14.2879809,57734340.0,1,0.117551,6.468,0.5265427,20.13021458,38.7816058,0.424378215,334.9806742,2457976.506,27.86736523,0,0.341619472
3073,24.3,8.048625252,533364.375,1,0.00347209,6.769,0.257679511,8.513761556,24.36394732,0.645027078,319.2955599,2458129.448,203.093694,0,0.0593666605
3074,23.6,10.45881661,6690681.0,7,0.0233091,6.166,0.188274518,18.54414133,202.5257931,0.787779947,118.6032774,2457857.045,147.8858859,0,0.0819488035
3075,25.1,5.102397969,12603163.0,7,0.0386463,6.48,0.242797716,3.962306092,223.2762092,0.695269357,201.4492621,2458127.946,217.2361856,0,0.041071694
3076,20.6,9.324118572,71424848.0,0,0.248155,4.303,0.272999449,17.85997683,206.9121031,1.148235982,65.92726921,2457944.554,27.77956323,0,0.3262440625
3077,22.0,3.380305027,48645180.0,2,0.302506,4.858,0.052874752,4.641524988,283.46118,1.282379235,222.7019064,2457881.56,74.40775244,0,0.171215318
3078,19.683,40.17500562,31374322.0,5,0.00859022,3.677,0.741956622,53.25559144,213.9361609,0.415605034,111.3107064,2457947.774,25.4242314,1,0.4976713235
3079,20.6,9.324118524,71424864.0,0,0.248154,4.303,0.272999642,17.85997572,206.9121048,1.148235676,65.92730985,2457944.554,27.77955005,0,0.3262440625
3080,23.4,4.428645949,24574346.0,7,0.168856,3.292,0.522133025,1.3018982,235.5244866,1.171898755,332.8646282,2458474.928,238.2414591,0,0.08985507599999999
3081,19.8,16.37255397,58314756.0,0,0.241105,5.115,0.518794262,29.60381534,47.3417204,0.568114363,40.08439212,2457917.647,63.65833484,0,0.47156614350000003
3082,24.2,6.584878448,31881292.0,6,0.0373422,6.264,0.185970007,2.8012604,260.8405806,0.781292668,339.9080528,2458099.831,255.8816575,0,0.0621645245
3083,19.7,19.86007539,46148728.0,4,0.153641,3.25,0.571696549,19.70304887,35.13090927,1.007831983,120.7047404,2458275.0,285.0465169,0,0.493790371
3084,22.0,5.142303968,25268602.0,1,0.143739,4.892,0.139307194,9.967423777,213.6417712,1.146991091,15.28987049,2457946.336,34.70157362,0,0.171215318
3085,20.8,12.34638719,33993580.0,5,0.184991,2.756,0.633742586,19.58002932,25.46048996,1.187107615,183.4268714,2457809.528,32.25656513,0,0.2975381215
3086,22.1,2.423692942,53330880.0,3,0.235642,4.292,0.252382091,4.574807876,260.2986697,1.209459449,263.3584412,2457857.368,68.56059585,0,0.1635093595
3087,22.0,29.74380641,72214936.0,7,0.0356267,4.005,0.560050763,5.446649545,259.4736797,0.747460236,51.8084889,2458146.837,294.8701837,0,0.171215318
3088,19.4,27.60731112,22059896.0,4,0.0923552,2.881,0.787622543,10.38751304,250.2185632,0.544314213,57.21070998,2458718.262,187.5859874,0,0.5669472025
3089,25.3,3.77108509,8083691.0,7,0.0543974,4.897,0.2227024,3.525756273,5.089529242,1.03367998,240.0321352,2457947.138,34.29535494,0,0.03745783
3090,23.1,5.930771078,18779578.0,9,0.112408,5.074,0.173863307,11.10349752,61.48579034,1.042783,111.7859094,2455630.819,24.79891485,0,0.103167431
3091,21.7,17.26886889,12509639.0,8,0.0812775,3.689,0.599887302,11.21203523,71.81696904,0.759579712,223.3887634,2455732.901,339.1246345,0,0.19658148749999999
3092,21.2,6.475704468,51502440.0,8,0.190768,4.549,0.276358884,12.29515424,74.73169629,1.05992413,77.96296473,2455596.38,68.45529032,0,0.24748143
3093,19.6,18.24608498,62258464.0,0,0.0189655,5.092,0.242656806,5.706730479,244.0456597,0.951051321,59.66308688,2457793.087,145.2690273,1,0.5170619945
3094,24.4,8.576226916,45155968.0,8,0.0500087,5.857,0.292408799,14.45942975,28.61011211,0.731707175,64.32869651,2455947.236,89.28910317,0,0.05669472
3095,21.7,18.79332936,69335528.0,0,0.074049,3.573,0.495554926,5.745297493,317.2889644,1.061097933,317.8290409,2457940.474,19.39231654,0,0.19658148749999999
3096,25.7,16.33916224,59281144.0,7,0.00851415,5.158,0.213636249,3.963053394,165.2155688,0.972339719,134.3089558,2458237.087,190.4087547,0,0.031156066000000003
3097,25.1,13.56352612,40699360.0,2,0.132242,6.071,0.213240993,14.83781282,72.48691883,0.78029131,27.62469614,2458124.426,236.3362,0,0.041071694
3098,21.2,23.88548578,59491048.0,0,0.0291767,6.024,0.383151289,11.36627628,202.6663576,0.613482436,255.6717409,2458161.633,199.8773411,1,0.24748143
3099,26.692,6.16290182,31074330.0,3,0.00138825,6.015,0.264053886,1.811674081,185.8691791,0.741199644,100.323037,2457910.969,87.30597168,0,0.019730706
3100,18.1,18.17147771,67162624.0,0,0.378575,4.326,0.220779458,32.42774164,217.8821042,1.179390526,87.70146232,2457810.382,100.6308853,0,1.0316743115
3101,25.3,7.168833327,32410282.0,6,0.0260372,5.999,0.212593047,3.553442212,126.0814472,0.797256361,121.5262754,2457939.37,59.13675151,0,0.03745783
3102,21.2,17.87746185,55384044.0,5,0.0529424,3.144,0.750148213,6.256401786,155.2432479,0.572311617,119.3128407,2458258.322,286.7007288,0,0.24748143
3103,22.6,8.02606879,32086136.0,7,0.0161531,5.705,0.260739479,1.695373492,187.1815099,0.796989903,52.42118279,2458154.949,224.0098223,0,0.129880101
3104,27.3,2.763535941,15989656.0,5,0.00873629,6.019,0.118449345,2.121644411,11.17114739,0.891820381,77.33720114,2458154.412,210.9156637,0,0.014912231
3105,20.3,5.532195052,21002690.0,0,0.0835129,4.637,0.24856798,4.277320746,262.1550996,1.079393554,318.8830419,2458205.568,242.6006155,0,0.374578302
3106,22.3,9.902703357,4727701.0,7,0.00639723,3.219,0.611078097,1.250388048,230.6926387,0.947482198,343.0078367,2458458.812,241.2039835,0,0.149122308
3107,27.6,3.480668723,48371400.0,7,0.0133241,4.787,0.297858342,7.795930918,180.9986177,0.956780187,135.0687193,2458113.822,289.7839525,0,0.0129880105
3108,25.0,6.770963016,32801606.0,6,0.0187898,6.384,0.326860712,8.333753552,20.49127087,0.62617688,128.4631299,2457939.713,66.77697674,0,0.0430073435
3109,23.6,11.04599581,18128494.0,7,0.00578825,5.646,0.427092305,7.278283507,268.5649272,0.617251482,73.17825075,2457808.382,169.319461,0,0.0819488035
3110,22.8,5.317041795,68770032.0,5,0.100626,4.653,0.242680319,2.367673776,3.239206842,1.083634284,140.7131434,2458070.0,319.9795823,0,0.11845206
3111,24.8,16.71995504,50495396.0,6,0.00111332,3.748,0.630303971,3.374672776,161.723358,0.680797265,80.00148145,2458409.999,198.4908735,0,0.0471566145
3112,21.7,8.260538165,13490226.0,0,0.023895,4.293,0.399776295,4.868735363,328.9324231,0.950520798,229.1749932,2457851.617,73.63354102,1,0.19658148749999999
3113,19.0,13.93295825,56181228.0,1,0.234375,3.978,0.586111915,21.31193327,163.9848656,0.689323124,24.65272626,2458034.504,344.4073489,0,0.6816204585000001
3114,24.8,12.49033639,36071496.0,7,0.0206456,5.823,0.255377401,23.29042682,91.83429011,0.770180552,99.02036171,2457970.895,27.73852297,0,0.0471566145
3115,21.4,20.36601345,43207624.0,8,0.115219,5.442,0.372257892,34.32954399,246.2131272,0.689390473,63.76893366,2456178.944,75.83956148,0,0.225705747
3116,25.0,15.27278115,3915577.25,7,0.0137801,6.393,0.351309002,25.4454141,82.62024372,0.593840692,309.454055,2458049.693,304.6443879,0,0.0430073435
3117,21.6,13.5648609,1782424.75,2,0.00251047,5.554,0.287428076,20.8970492,83.4768139,0.783613598,270.6143291,2457902.169,84.03931474,1,0.20584608799999998
3118,20.1,19.71836844,26954206.0,1,0.084278,5.358,0.111619816,40.5749796,272.8302981,0.992213501,252.8003837,2458202.638,191.2112013,0,0.410716941
3119,19.6,23.4774885,54594852.0,1,0.272213,4.724,0.563441073,17.92775064,178.9719508,0.577799788,198.1459692,2458009.403,354.2373683,0,0.5170619945
3120,21.8,9.559784196,64548852.0,7,0.228751,4.283,0.343163078,18.58637697,258.5023215,1.034511909,86.03572733,2457998.388,1.052968409,0,0.187733863
3121,26.1,9.742350973,56697808.0,6,0.029105,6.697,0.229795318,15.57264136,166.6009518,0.676225692,145.5812483,2457861.597,166.4127259,0,0.025914487
3122,21.9,12.79370864,38386408.0,5,0.0757158,2.852,0.665424021,16.46513481,37.49746803,0.978777049,226.9891517,2457556.829,87.394076,0,0.1792844475
3123,23.2,16.16405851,37081508.0,6,0.0646605,6.587,0.321018645,8.450479814,70.27609261,0.608109362,338.574296,2457979.264,24.69339681,0,0.098524132
3124,24.6,10.57590343,25125062.0,7,0.0473935,6.194,0.248108063,10.68910521,322.8530899,0.72824181,53.9012979,2457894.749,109.3469238,0,0.05170619950000001
3125,23.0,11.14307726,41231304.0,8,0.0461264,5.822,0.32579561,21.43464518,271.8378636,0.696325631,116.5870767,2455454.327,291.6138479,0,0.108029562
3126,22.204,10.5242747,47308444.0,3,0.108564,6.466,0.317508594,17.90074249,8.988024203,0.621855017,28.41397553,2458037.557,318.0062358,0,0.1558628515
3127,19.6,23.47748135,54594824.0,1,0.272213,4.724,0.56344111,17.92774838,178.9719526,0.577799731,198.1459599,2458009.403,354.2373962,0,0.5170619945
3128,24.2,4.099021824,23946408.0,8,0.141533,4.075,0.33485266,5.382474634,111.91996,1.157700335,171.6723414,2455744.351,12.08232664,0,0.0621645245
3129,23.6,9.816349867,17732656.0,6,0.095708,6.065,0.132291367,18.26133761,98.25575785,0.861260471,340.090321,2458060.33,300.3678826,0,0.0819488035
3130,26.0,5.511753889,11088445.0,5,0.0240657,6.295,0.24254739,4.910556157,296.2408968,0.720688906,223.6880502,2458025.05,333.928229,0,0.027135799
3131,22.3,9.083176289,17638404.0,3,0.0752498,5.85,0.215718432,5.403695675,164.669422,0.819608374,217.5177072,2458164.262,208.9168949,0,0.149122308
3132,18.8,30.27381277,54684660.0,1,0.144631,3.892,0.586813495,30.65517388,136.3238846,0.693352397,237.3702503,2458172.41,282.0541177,0,0.7473819705
3133,28.1,13.07253324,22373796.0,7,0.00416287,4.33,0.412170808,3.308333482,177.7632538,0.917384427,47.19189866,2457868.959,66.49884855,0,0.010316743
3134,25.9,5.714739621,4566256.0,7,0.0298386,4.719,0.279880278,4.771733243,307.9791594,1.005007042,314.2955842,2458140.386,276.375723,0,0.028414670000000003
3135,21.3,14.39042368,59269080.0,1,0.0474329,5.075,0.167317931,23.19257248,304.3290805,1.034101312,323.4091812,2458237.857,190.9632678,1,0.2363429305
3136,20.4,5.432581025,21529706.0,0,0.123624,3.578,0.467938044,5.395036767,256.4215789,1.127582706,35.67036116,2458014.795,355.4331744,0,0.3577195015
3137,23.9,3.936362838,15436996.0,3,0.033403,6.263,0.195855456,2.182534748,251.3058367,0.771847095,185.7069523,2457945.773,57.36002942,0,0.071374424
3138,22.7,8.466180305,45722604.0,1,0.276777,4.356,0.175615038,16.77049958,298.5041377,1.291196083,8.208285777,2457932.482,34.2004497,0,0.124034533
3139,26.6,8.01619746,69121928.0,5,1.49e-05,5.347,0.242790994,0.891094432,353.0909426,0.890492093,118.2347633,2457875.421,96.66429687,0,0.020584609
3140,22.2,6.262363857,31522232.0,8,0.165508,3.45,0.480651901,5.055950306,139.9475137,1.176080743,151.5767018,2455764.168,355.1790896,0,0.156150226
3141,21.3,13.87368743,71336784.0,7,0.393936,3.054,0.520278768,28.06073392,137.2995167,1.258291813,121.0791273,2457254.377,173.1113994,0,0.2363429305
3142,27.4,20.51525089,73896800.0,7,0.0107316,4.633,0.325855433,5.78448691,230.4764176,0.961620421,144.062961,2458296.084,188.9946802,0,0.014241070000000002
3143,22.6,5.704865745,5085786.0,0,0.0206457,4.319,0.369268556,2.008572387,350.5521611,0.995808736,302.1856771,2457937.936,31.0834483,0,0.129880101
3144,21.6,22.51832491,65016488.0,1,0.062612,6.356,0.322799363,12.05985754,295.8518882,0.63242056,142.9390083,2458143.7,203.6078084,0,0.20584608799999998
3145,20.6,12.3463427,62364284.0,4,0.00017745,3.705,0.603021527,23.06757318,268.0775078,0.729249792,108.3588504,2457652.928,137.5894195,1,0.3262440625
3146,22.07,18.82054871,21338512.0,7,0.00621718,4.814,0.492466467,4.925754167,130.3329177,0.670266351,267.5443463,2458037.559,335.9328492,0,0.1657840015
3147,22.7,16.77797359,49312020.0,0,0.00276915,6.056,0.229915281,1.833144649,281.8868831,0.77011697,274.1047627,2452765.043,253.0261885,0,0.124034533
3148,22.1,3.650454694,41929776.0,1,0.277246,3.599,0.397588723,6.23314705,321.4668114,1.290970938,351.4853107,2458067.295,339.0146566,0,0.1635093595
3149,21.0,4.864912369,37952708.0,2,0.217628,3.583,0.425049966,6.712667649,305.6826773,1.231140117,9.326326148,2458061.999,340.6554972,0,0.271357992
3150,21.1,16.85189581,54254492.0,1,0.316524,4.189,0.193873449,32.36162591,308.440675,1.281406246,42.72053405,2458014.375,353.1765938,0,0.2591448705
3151,23.4,15.92864181,39366008.0,0,0.051852,5.976,0.047854214,27.72270533,328.985901,0.952750694,327.9732394,2457947.68,52.01036219,0,0.08985507599999999
3152,26.5,8.477393615,61048428.0,6,0.0151862,5.286,0.189403375,12.92118195,337.6355151,0.965047514,138.5438883,2457882.748,89.34218342,0,0.0215547315
3153,21.5,17.71860619,65311652.0,7,0.120888,5.271,0.498898244,11.83449067,253.2788787,0.583561699,38.73026298,2458066.481,308.2531809,0,0.21554731500000002
3154,22.0,3.329442264,35511900.0,9,0.234329,3.381,0.47823518,4.010932751,68.21553057,1.234359657,256.0536219,2455789.083,9.864243826,0,0.171215318
3155,22.9,10.2978865,72429384.0,7,0.167013,3.593,0.445364866,5.278393182,167.1505009,1.175402645,160.6438347,2458022.132,353.0892202,0,0.1131208385
3156,19.3,14.85579501,34236148.0,2,0.0704268,3.129,0.693114613,7.405989733,140.3601133,0.740991426,216.6586451,2458545.423,216.8525865,0,0.5936666015
3157,24.9,6.91268783,59323456.0,7,0.039218,5.087,0.304813169,7.718217628,154.671166,0.869287922,280.2931992,2457958.362,29.70165816,0,0.045034217
3158,22.5,14.26446355,34265284.0,1,0.228534,5.93,0.341695181,25.69349998,127.0949298,0.660536121,335.921724,2458102.304,260.1692088,0,0.13600116099999998
3159,18.1,22.68376455,19118080.0,0,0.0193974,5.671,0.073972129,45.86441515,150.7477115,0.953617021,322.1035098,2457844.189,147.4244349,1,1.0316743115
3160,20.3,29.02221607,64406664.0,0,0.00550907,6.233,0.569798313,14.31793052,58.91300609,0.402789982,127.7548766,2458065.766,288.9961302,1,0.374578302
3161,23.9,18.31619459,67411328.0,3,0.0441378,5.987,0.159891936,4.250709974,167.5976211,0.854381403,43.35217731,2457967.058,32.13821305,0,0.071374424
3162,21.0,13.05658704,34958296.0,8,0.233091,5.655,0.279633089,16.6272822,145.1626551,0.778185667,180.9093765,2455794.371,219.6606732,0,0.271357992
3163,20.8,8.71475228,28341232.0,5,0.124678,3.416,0.503244614,8.052994974,155.3995169,1.131574035,189.5348581,2458311.824,270.7505433,0,0.2975381215
3164,21.0,6.022919209,67282608.0,4,0.272729,4.66,0.104993894,13.14909252,107.9462457,1.277635061,149.6000507,2458171.134,261.3952163,0,0.271357992
3165,25.8,5.209368427,2910066.75,7,0.01823,4.615,0.301070122,2.096444346,353.228376,1.006857062,314.5957836,2458303.528,187.2627555,0,0.029753811999999998
3166,21.8,8.300538999,9825677.0,5,0.0472451,3.163,0.590158335,6.761163776,7.469243326,1.045197239,345.3502701,2457302.024,169.0372616,1,0.187733863
3167,26.6,3.984949128,9641456.0,8,0.0642881,4.393,0.308927937,3.790296184,173.4570899,1.07106499,172.1477253,2455813.51,7.146572307,0,0.020584609
3168,19.3,25.39543126,66050952.0,0,0.0382994,3.346,0.603478757,4.757951182,344.3557847,0.898228057,286.4556382,2458272.045,281.5006595,1,0.5936666015
3169,23.8,5.576786942,31362364.0,2,0.0401482,6.008,0.204011794,2.393315448,177.6882454,0.804972919,351.9745033,2457859.059,137.0783641,0,0.07473819699999999
3170,21.0,14.58353692,40638556.0,5,0.153585,3.013,0.639519964,14.73691553,42.57308493,0.963303169,255.2343639,2457382.002,139.5466905,0,0.271357992
3171,18.6,17.20889716,53568580.0,2,0.103264,3.265,0.545129528,16.71260103,1.187469983,1.087254814,20.54777403,2458529.038,219.0338058,0,0.819488035
3172,20.4,10.65054689,37287776.0,1,0.0847619,6.148,0.174118921,10.05377331,247.0777255,0.809915446,211.4540997,2458022.607,337.563534,0,0.3577195015
3173,24.8,11.79556516,56487392.0,6,0.0133187,7.149,0.261800373,4.881530883,38.77825534,0.601283339,352.3550246,2457988.128,16.58788303,0,0.0471566145
3174,24.5,11.94607282,45508604.0,6,0.0247104,6.455,0.270834079,12.82372798,0.182641753,0.669570137,310.8468811,2458044.869,310.3029179,0,0.054143037500000005
3175,21.4,10.05285888,6372346.0,5,0.00505644,3.098,0.620993977,1.538411065,296.5208944,0.992899682,30.38281243,2457350.341,151.1245352,1,0.225705747
3176,20.3,7.659044466,16271548.0,0,0.0997758,4.256,0.314956543,13.06862059,354.8341145,1.104844001,358.303257,2458062.725,330.0572214,0,0.374578302
3177,24.2,6.085974335,5566656.0,7,0.0126451,4.469,0.33754252,2.223416317,349.0911311,0.99718226,33.15828051,2457869.19,70.07704365,0,0.0621645245
3178,23.8,8.624988193,16961668.0,7,0.0439002,5.708,0.07832035,15.82515174,344.4886209,0.991782083,115.0586296,2457966.222,30.26713187,0,0.07473819699999999
3179,28.1,11.7081527,27642026.0,4,0.00574255,6.193,0.197621635,1.043154982,290.2095044,0.781048877,303.1159486,2457833.622,171.2599012,0,0.010316743
3180,26.0,5.793305034,31242354.0,6,0.000655736,6.371,0.137739353,5.773028568,115.4537633,0.810797362,243.2897647,2458158.651,189.0511122,0,0.027135799
3181,24.2,15.7331341,56846740.0,7,0.040896,6.925,0.260122221,15.84837592,348.1210302,0.623230894,21.47314342,2458091.72,243.7049894,0,0.0621645245
3182,19.5,2.216585115,41206760.0,2,0.282955,3.413,0.453337943,2.297073507,240.7810993,1.283355351,120.8926943,2458454.891,235.4935306,0,0.5414303755000001
3183,23.3,0.976540579,35248712.0,6,0.232971,4.042,0.305429626,2.261229784,270.9842628,1.233094221,87.58394699,2458416.327,186.740689,0,0.09408981549999999
3184,20.5,3.273024066,45309044.0,1,0.292801,4.044,0.295864027,9.522213543,233.5416316,1.243712628,107.588713,2458373.645,203.3296581,0,0.341619472
3185,22.4,10.791947,42967340.0,4,0.125694,6.316,0.245827458,8.775281639,347.4327176,0.713700059,356.9643948,2457834.386,177.8456656,0,0.1424106985
